review_id,review_text,lemmas,pos_tags
329310643,Decent stay overall. It served its purpose for our stay in Mexico City. The host was polite but slow to respond a couple of times.,"['decent', 'stay', 'overall', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'mexico', 'city', 'the', 'host', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time']","['NNP', 'NN', 'IN', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNP', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS']"
43815407,Exceeded our expectations! The entire apartment was spotless and exactly as described. The place felt very cozy for 5 guests.,"['exceed', 'our', 'expectation', 'the', 'entire', 'apartment', 'be', 'spotless', 'and', 'exactly', 'a', 'describe', 'the', 'place', 'felt', 'very', 'cozy', 'for', 'guest']","['VBD', 'PRP$', 'NNS', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'VBN', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'NNS']"
572837919,It was okay for the price. It served its purpose for our stay in Cape Town.,"['it', 'be', 'okay', 'for', 'the', 'price', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'cape', 'town']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNP']"
109342211,Reasonable for a short trip. The entire apartment was fine but a little smaller than expected.,"['reasonable', 'for', 'a', 'short', 'trip', 'the', 'entire', 'apartment', 'be', 'fine', 'but', 'a', 'little', 'small', 'than', 'expect']","['JJ', 'IN', 'DT', 'JJ', 'NN', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN']"
578237716,Would not recommend. We had several issues during our stay that were never resolved. Our superhost was difficult to reach when we had issues.,"['would', 'not', 'recommend', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve', 'our', 'superhost', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue']","['MD', 'RB', 'VB', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS']"
358989511,Below our expectations. The location in Observatoire was noisier than expected. Check-in was confusing and delayed our arrival in Paris. The entire apartment was not as clean as the photos suggested.,"['below', 'our', 'expectation', 'the', 'location', 'in', 'observatoire', 'be', 'noisy', 'than', 'expect', 'be', 'confuse', 'and', 'delay', 'our', 'arrival', 'in', 'paris', 'the', 'entire', 'apartment', 'be', 'not', 'as', 'clean', 'a', 'the', 'photo', 'suggest']","['IN', 'PRP$', 'NNS', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', 'VBD', 'VBG', 'CC', 'VB', 'PRP$', 'NN', 'IN', 'NNP', 'DT', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD']"
430299528,Below our expectations. The host was difficult to reach when we had issues. We had several issues during our stay that were never resolved.,"['below', 'our', 'expectation', 'the', 'host', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve']","['IN', 'PRP$', 'NNS', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN']"
725483380,We had a rough experience. Check-in was confusing and delayed our arrival in New York. The host was difficult to reach when we had issues.,"['we', 'have', 'a', 'rough', 'experience', 'be', 'confuse', 'and', 'delay', 'our', 'arrival', 'in', 'new', 'york', 'the', 'host', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue']","['PRP', 'VBD', 'DT', 'JJ', 'NN', 'VBD', 'VBG', 'CC', 'VB', 'PRP$', 'NN', 'IN', 'NNP', 'NNP', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS']"
58774457,Couldn't have asked for more. The private room in apartment was spotless and exactly as described. Check-in was smooth and the amenities were exactly what we needed.,"['could', 'have', 'ask', 'for', 'more', 'the', 'private', 'room', 'in', 'apartment', 'be', 'spotless', 'and', 'exactly', 'a', 'described', 'be', 'smooth', 'and', 'the', 'amenity', 'be', 'exactly', 'what', 'we', 'need']","['MD', 'VB', 'VBN', 'IN', 'JJR', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'NNS', 'VBD', 'RB', 'WP', 'PRP', 'VBD']"
107427189,It was okay for the price. The private room in apartment was fine but a little smaller than expected.,"['it', 'be', 'okay', 'for', 'the', 'price', 'the', 'private', 'room', 'in', 'apartment', 'be', 'fine', 'but', 'a', 'little', 'small', 'than', 'expect']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN']"
200543308,Wonderful experience. We would definitely book this entire apartment again. The place felt very cozy for 3 guests. The host was super responsive and easy to communicate with.,"['wonderful', 'experience', 'we', 'would', 'definitely', 'book', 'this', 'entire', 'apartment', 'again', 'the', 'place', 'felt', 'very', 'cozy', 'for', 'guest', 'the', 'host', 'be', 'super', 'responsive', 'and', 'easy', 'to', 'communicate', 'with']","['JJ', 'NN', 'PRP', 'MD', 'RB', 'NN', 'DT', 'JJ', 'NN', 'RB', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'NNS', 'DT', 'NN', 'VBD', 'JJ', 'NN', 'CC', 'JJ', 'TO', 'VB', 'IN']"
306945953,"Wonderful experience. We would definitely book this private room in guest suite again. Great location in Passy, close to everything we needed in Paris. The host was super responsive and easy to communicate with.","['wonderful', 'experience', 'we', 'would', 'definitely', 'book', 'this', 'private', 'room', 'in', 'guest', 'suite', 'again', 'great', 'location', 'in', 'passy', 'close', 'to', 'everything', 'we', 'need', 'in', 'paris', 'the', 'host', 'be', 'super', 'responsive', 'and', 'easy', 'to', 'communicate', 'with']","['JJ', 'NN', 'PRP', 'MD', 'RB', 'NN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NN', 'RB', 'NNP', 'NN', 'IN', 'NNP', 'NN', 'TO', 'NN', 'PRP', 'VBD', 'IN', 'NNP', 'DT', 'NN', 'VBD', 'JJ', 'NN', 'CC', 'JJ', 'TO', 'VB', 'IN']"
316427775,Perfect for our trip. We would definitely book this entire loft again. Our superhost was super responsive and easy to communicate with. The entire loft was spotless and exactly as described.,"['perfect', 'for', 'our', 'trip', 'we', 'would', 'definitely', 'book', 'this', 'entire', 'loft', 'again', 'our', 'superhost', 'be', 'super', 'responsive', 'and', 'easy', 'to', 'communicate', 'with', 'the', 'entire', 'loft', 'be', 'spotless', 'and', 'exactly', 'a', 'described']","['NN', 'IN', 'PRP$', 'NN', 'PRP', 'MD', 'RB', 'NN', 'DT', 'JJ', 'NN', 'RB', 'PRP$', 'NN', 'VBD', 'JJ', 'NN', 'CC', 'JJ', 'TO', 'VB', 'IN', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'NN']"
112372998,It was okay for the price. The entire villa was fine but a little smaller than expected. Our superhost was polite but slow to respond a couple of times.,"['it', 'be', 'okay', 'for', 'the', 'price', 'the', 'entire', 'villa', 'be', 'fine', 'but', 'a', 'little', 'small', 'than', 'expect', 'our', 'superhost', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN', 'PRP$', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS']"
178265689,Not worth the price. The host was difficult to reach when we had issues. The location in I Centro Storico was noisier than expected.,"['not', 'worth', 'the', 'price', 'the', 'host', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'the', 'location', 'in', 'i', 'centro', 'storico', 'be', 'noisy', 'than', 'expect']","['RB', 'IN', 'DT', 'NN', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'DT', 'NN', 'IN', 'PRP', 'NNP', 'NNP', 'VBD', 'JJR', 'IN', 'VBN']"
474567436,It was okay for the price. It served its purpose for our stay in Paris.,"['it', 'be', 'okay', 'for', 'the', 'price', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'paris']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP']"
360896922,Loved every minute of it. Check-in was smooth and the amenities were exactly what we needed. The room in bed and breakfast was spotless and exactly as described. The place felt very cozy for 2 guests.,"['love', 'every', 'minute', 'of', 'it', 'be', 'smooth', 'and', 'the', 'amenity', 'be', 'exactly', 'what', 'we', 'need', 'the', 'room', 'in', 'bed', 'and', 'breakfast', 'be', 'spotless', 'and', 'exactly', 'a', 'describe', 'the', 'place', 'felt', 'very', 'cozy', 'for', 'guest']","['VBN', 'DT', 'NN', 'IN', 'PRP', 'VBD', 'JJ', 'CC', 'DT', 'NNS', 'VBD', 'RB', 'WP', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'VBN', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'NNS']"
458669441,An average experience. The host was polite but slow to respond a couple of times. Location in Enclos-St-Laurent was convenient enough.,"['an', 'average', 'experience', 'the', 'host', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time', 'location', 'in', 'be', 'convenient', 'enough']","['DT', 'JJ', 'NN', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', 'NNP', 'IN', 'VBD', 'JJ', 'RB']"
284300932,Not worth the price. The host was difficult to reach when we had issues. The location in I Centro Storico was noisier than expected.,"['not', 'worth', 'the', 'price', 'the', 'host', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'the', 'location', 'in', 'i', 'centro', 'storico', 'be', 'noisy', 'than', 'expect']","['RB', 'IN', 'DT', 'NN', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'DT', 'NN', 'IN', 'PRP', 'NNP', 'NNP', 'VBD', 'JJR', 'IN', 'VBN']"
289534844,Couldn't have asked for more. The entire condominium was spotless and exactly as described. We would definitely book this entire condominium again. Our superhost was super responsive and easy to communicate with.,"['could', 'have', 'ask', 'for', 'more', 'the', 'entire', 'condominium', 'be', 'spotless', 'and', 'exactly', 'a', 'describe', 'we', 'would', 'definitely', 'book', 'this', 'entire', 'condominium', 'again', 'our', 'superhost', 'be', 'super', 'responsive', 'and', 'easy', 'to', 'communicate', 'with']","['MD', 'VB', 'VBN', 'IN', 'JJR', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'VBN', 'PRP', 'MD', 'RB', 'NN', 'DT', 'JJ', 'NN', 'RB', 'PRP$', 'NN', 'VBD', 'JJ', 'NN', 'CC', 'JJ', 'TO', 'VB', 'IN']"
58804247,"Couldn't have asked for more. We would definitely book this entire apartment again. Great location in Crown Heights, close to everything we needed in New York.","['could', 'have', 'ask', 'for', 'more', 'we', 'would', 'definitely', 'book', 'this', 'entire', 'apartment', 'again', 'great', 'location', 'in', 'crown', 'height', 'close', 'to', 'everything', 'we', 'need', 'in', 'new', 'york']","['MD', 'VB', 'VBN', 'IN', 'JJR', 'PRP', 'MD', 'RB', 'NN', 'DT', 'JJ', 'NN', 'RB', 'NNP', 'NN', 'IN', 'NNP', 'NNP', 'NN', 'TO', 'NN', 'PRP', 'VBD', 'IN', 'NNP', 'NNP']"
114327966,"Reasonable for a short trip. Some things could be improved, like cleanliness in the entire apartment. It served its purpose for our stay in Mexico City.","['reasonable', 'for', 'a', 'short', 'trip', 'some', 'thing', 'could', 'be', 'improve', 'like', 'cleanliness', 'in', 'the', 'entire', 'apartment', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'mexico', 'city']","['JJ', 'IN', 'DT', 'JJ', 'NN', 'DT', 'NNS', 'MD', 'VB', 'VBN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNP']"
420328734,Below our expectations. The host was difficult to reach when we had issues. The entire apartment was not as clean as the photos suggested. We had several issues during our stay that were never resolved.,"['below', 'our', 'expectation', 'the', 'host', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'the', 'entire', 'apartment', 'be', 'not', 'as', 'clean', 'a', 'the', 'photo', 'suggest', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve']","['IN', 'PRP$', 'NNS', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'DT', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NNS', 'VBD', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN']"
19825787,Would not recommend. We had several issues during our stay that were never resolved. Check-in was confusing and delayed our arrival in Paris.,"['would', 'not', 'recommend', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve', 'be', 'confuse', 'and', 'delay', 'our', 'arrival', 'in', 'paris']","['MD', 'RB', 'VB', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', 'VBD', 'VBG', 'CC', 'VB', 'PRP$', 'NN', 'IN', 'NNP']"
656548093,Not worth the price. The location in Beyoglu was noisier than expected. The host was difficult to reach when we had issues. The room in boutique hotel was not as clean as the photos suggested.,"['not', 'worth', 'the', 'price', 'the', 'location', 'in', 'beyoglu', 'be', 'noisy', 'than', 'expect', 'the', 'host', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'the', 'room', 'in', 'boutique', 'hotel', 'be', 'not', 'as', 'clean', 'a', 'the', 'photo', 'suggest']","['RB', 'IN', 'DT', 'NN', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'DT', 'NN', 'IN', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD']"
197245937,"Decent stay overall. Some things could be improved, like cleanliness in the entire apartment.","['decent', 'stay', 'overall', 'some', 'thing', 'could', 'be', 'improve', 'like', 'cleanliness', 'in', 'the', 'entire', 'apartment']","['NNP', 'NN', 'RB', 'DT', 'NNS', 'MD', 'VB', 'VBN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN']"
416408744,Would not recommend. We had several issues during our stay that were never resolved. The private room in townhouse was not as clean as the photos suggested.,"['would', 'not', 'recommend', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve', 'the', 'private', 'room', 'in', 'townhouse', 'be', 'not', 'as', 'clean', 'a', 'the', 'photo', 'suggest']","['MD', 'RB', 'VB', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD']"
482222120,Amazing stay! The entire apartment was spotless and exactly as described. Check-in was smooth and the amenities were exactly what we needed.,"['amaze', 'stay', 'the', 'entire', 'apartment', 'be', 'spotless', 'and', 'exactly', 'a', 'described', 'be', 'smooth', 'and', 'the', 'amenity', 'be', 'exactly', 'what', 'we', 'need']","['VBG', 'VB', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'NNS', 'VBD', 'RB', 'WP', 'PRP', 'VBD']"
621221369,"We had a fantastic time. The entire house was spotless and exactly as described. Our superhost was super responsive and easy to communicate with. Great location in Ward 14, close to everything we needed in Cape Town.","['we', 'have', 'a', 'fantastic', 'time', 'the', 'entire', 'house', 'be', 'spotless', 'and', 'exactly', 'a', 'describe', 'our', 'superhost', 'be', 'super', 'responsive', 'and', 'easy', 'to', 'communicate', 'with', 'great', 'location', 'in', 'ward', 'close', 'to', 'everything', 'we', 'need', 'in', 'cape', 'town']","['PRP', 'VBD', 'DT', 'JJ', 'NN', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'VBN', 'PRP$', 'NN', 'VBD', 'JJ', 'NN', 'CC', 'JJ', 'TO', 'VB', 'IN', 'NNP', 'NN', 'IN', 'NNP', 'NN', 'TO', 'NN', 'PRP', 'VBD', 'IN', 'NNP', 'NNP']"
41074046,Reasonable for a short trip. The private room in bed and breakfast was fine but a little smaller than expected.,"['reasonable', 'for', 'a', 'short', 'trip', 'the', 'private', 'room', 'in', 'bed', 'and', 'breakfast', 'be', 'fine', 'but', 'a', 'little', 'small', 'than', 'expect']","['JJ', 'IN', 'DT', 'JJ', 'NN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'CC', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'JJ', 'JJR', 'IN', 'VBN']"
4298850,An average experience. The host was polite but slow to respond a couple of times. It served its purpose for our stay in Rome.,"['an', 'average', 'experience', 'the', 'host', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'rome']","['DT', 'JJ', 'NN', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP']"
596080173,Not worth the price. We had several issues during our stay that were never resolved. The location in Fresh Meadows was noisier than expected. Our superhost was difficult to reach when we had issues.,"['not', 'worth', 'the', 'price', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve', 'the', 'location', 'in', 'fresh', 'meadow', 'be', 'noisy', 'than', 'expect', 'our', 'superhost', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue']","['RB', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS']"
482430810,We had a rough experience. Our superhost was difficult to reach when we had issues. The entire serviced apartment was not as clean as the photos suggested.,"['we', 'have', 'a', 'rough', 'experience', 'our', 'superhost', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'the', 'entire', 'service', 'apartment', 'be', 'not', 'as', 'clean', 'a', 'the', 'photo', 'suggest']","['PRP', 'VBD', 'DT', 'JJ', 'NN', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'DT', 'JJ', 'VBD', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD']"
241421266,"Nothing special, but fine. It served its purpose for our stay in Cape Town.","['nothing', 'special', 'but', 'fine', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'cape', 'town']","['VBG', 'JJ', 'CC', 'JJ', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNP']"
195998693,We had a rough experience. The location in Harlem was noisier than expected. We had several issues during our stay that were never resolved.,"['we', 'have', 'a', 'rough', 'experience', 'the', 'location', 'in', 'harlem', 'be', 'noisy', 'than', 'expect', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve']","['PRP', 'VBD', 'DT', 'JJ', 'NN', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN']"
529492054,It was okay for the price. The host was polite but slow to respond a couple of times. It served its purpose for our stay in Sydney.,"['it', 'be', 'okay', 'for', 'the', 'price', 'the', 'host', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'sydney']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP']"
141838194,"Reasonable for a short trip. It served its purpose for our stay in Rome. Some things could be improved, like cleanliness in the private room in apartment.","['reasonable', 'for', 'a', 'short', 'trip', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'rome', 'some', 'thing', 'could', 'be', 'improve', 'like', 'cleanliness', 'in', 'the', 'private', 'room', 'in', 'apartment']","['JJ', 'IN', 'DT', 'JJ', 'NN', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'DT', 'NNS', 'MD', 'VB', 'VBN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN']"
591727197,Not worth the price. Check-in was confusing and delayed our arrival in Sydney. The entire house was not as clean as the photos suggested.,"['not', 'worth', 'the', 'price', 'be', 'confuse', 'and', 'delay', 'our', 'arrival', 'in', 'sydney', 'the', 'entire', 'house', 'be', 'not', 'as', 'clean', 'a', 'the', 'photo', 'suggest']","['RB', 'IN', 'DT', 'NN', 'VBD', 'VBG', 'CC', 'VB', 'PRP$', 'NN', 'IN', 'NNP', 'DT', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD']"
564067554,It was okay for the price. Our superhost was polite but slow to respond a couple of times.,"['it', 'be', 'okay', 'for', 'the', 'price', 'our', 'superhost', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'PRP$', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS']"
225480965,It was okay for the price. Our superhost was polite but slow to respond a couple of times.,"['it', 'be', 'okay', 'for', 'the', 'price', 'our', 'superhost', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'PRP$', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS']"
568203024,Decent stay overall. It served its purpose for our stay in Paris.,"['decent', 'stay', 'overall', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'paris']","['NNP', 'NN', 'IN', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP']"
442338466,Amazing stay! The place felt very cozy for 5 guests. The entire apartment was spotless and exactly as described. Check-in was smooth and the amenities were exactly what we needed.,"['amaze', 'stay', 'the', 'place', 'felt', 'very', 'cozy', 'for', 'guest', 'the', 'entire', 'apartment', 'be', 'spotless', 'and', 'exactly', 'a', 'described', 'be', 'smooth', 'and', 'the', 'amenity', 'be', 'exactly', 'what', 'we', 'need']","['VBG', 'VB', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'NNS', 'DT', 'JJ', 'NN', 'VBD', 'JJ', 'CC', 'RB', 'IN', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'NNS', 'VBD', 'RB', 'WP', 'PRP', 'VBD']"
354477542,Below our expectations. The location in Pittwater was noisier than expected. The host was difficult to reach when we had issues. The entire house was not as clean as the photos suggested.,"['below', 'our', 'expectation', 'the', 'location', 'in', 'pittwater', 'be', 'noisy', 'than', 'expect', 'the', 'host', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'the', 'entire', 'house', 'be', 'not', 'as', 'clean', 'a', 'the', 'photo', 'suggest']","['IN', 'PRP$', 'NNS', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', 'DT', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'DT', 'JJ', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD']"
354006446,We had a rough experience. Our superhost was difficult to reach when we had issues. The location in Temple was noisier than expected. We had several issues during our stay that were never resolved.,"['we', 'have', 'a', 'rough', 'experience', 'our', 'superhost', 'be', 'difficult', 'to', 'reach', 'when', 'we', 'have', 'issue', 'the', 'location', 'in', 'temple', 'be', 'noisy', 'than', 'expect', 'we', 'have', 'several', 'issue', 'during', 'our', 'stay', 'that', 'be', 'never', 'resolve']","['PRP', 'VBD', 'DT', 'JJ', 'NN', 'PRP$', 'NN', 'VBD', 'JJ', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'NNS', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJR', 'IN', 'VBN', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'WDT', 'VBD', 'RB', 'VBN']"
445989154,Decent stay overall. The host was polite but slow to respond a couple of times.,"['decent', 'stay', 'overall', 'the', 'host', 'be', 'polite', 'but', 'slow', 'to', 'respond', 'a', 'couple', 'of', 'time']","['NNP', 'NN', 'RB', 'DT', 'NN', 'VBD', 'JJ', 'CC', 'JJ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS']"
651258796,"An average experience. Some things could be improved, like cleanliness in the entire apartment. It served its purpose for our stay in Paris.","['an', 'average', 'experience', 'some', 'thing', 'could', 'be', 'improve', 'like', 'cleanliness', 'in', 'the', 'entire', 'apartment', 'it', 'serve', 'it', 'purpose', 'for', 'our', 'stay', 'in', 'paris']","['DT', 'JJ', 'NN', 'DT', 'NNS', 'MD', 'VB', 'VBN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'PRP', 'VBD', 'PRP$', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'NNP']"
